match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T203227,Punjab Kings Vs KKR,Punjab Kings,7,HarpreetBrar,out,14,18,1,1,77.77
T203227,Punjab Kings Vs KKR,Punjab Kings,8,OdeanSmith,not_out,9,12,0,1,75.00
T203227,Punjab Kings Vs KKR,Punjab Kings,9,RahulChahar,out,0,2,0,0,0.00
T203227,Punjab Kings Vs KKR,Punjab Kings,10,KagisoRabada,out,25,16,4,1,156.25
T203227,Punjab Kings Vs KKR,Punjab Kings,11,ArshdeepSingh,out,0,1,0,0,0.00
T203227,Punjab Kings Vs KKR,KKR,1,AjinkyaRahane,out,12,11,3,0,109.09
T203227,Punjab Kings Vs KKR,KKR,2,VenkateshIyer,out,3,7,0,0,42.85
T203227,Punjab Kings Vs KKR,KKR,3,ShreyasIyer,out,26,15,5,0,173.33
T203227,Punjab Kings Vs KKR,KKR,4,SamBillings,not_out,24,23,1,1,104.34
T203227,Punjab Kings Vs KKR,KKR,5,NitishRana,out,0,2,0,0,0.00
T203227,Punjab Kings Vs KKR,KKR,6,AndreRussell,not_out,70,31,2,8,225.80
T207058,Super Kings Vs Super Giants,Super Kings,1,RobinUthappa,out,50,27,8,1,185.18
T207058,Super Kings Vs Super Giants,Super Kings,2,RuturajGaikwad,out,1,4,0,0,25.00
T207058,Super Kings Vs Super Giants,Super Kings,3,MoeenAli,out,35,22,4,2,159.09
T207058,Super Kings Vs Super Giants,Super Kings,4,ShivamDube,out,49,30,5,2,163.33
T207058,Super Kings Vs Super Giants,Super Kings,5,AmbatiRayudu,out,27,20,2,2,135.00
T207058,Super Kings Vs Super Giants,Super Kings,6,RavindraJadeja,out,17,9,3,0,188.88
T207058,Super Kings Vs Super Giants,Super Kings,7,MSDhoni,not_out,16,6,2,1,266.66
T207058,Super Kings Vs Super Giants,Super Kings,8,DwainePretorius,out,0,1,0,0,0.00
T207058,Super Kings Vs Super Giants,Super Kings,9,DwayneBravo,not_out,1,1,0,0,100.00
T207058,Super Kings Vs Super Giants,Super Giants,1,KLRahul,out,40,26,2,3,153.84
T207058,Super Kings Vs Super Giants,Super Giants,2,QuintondeKock,out,61,45,9,0,135.55
T207058,Super Kings Vs Super Giants,Super Giants,3,ManishPandey,out,5,6,0,0,83.33
T207058,Super Kings Vs Super Giants,Super Giants,4,EvinLewis,not_out,55,23,6,3,239.13
T207058,Super Kings Vs Super Giants,Super Giants,5,DeepakHooda,out,13,8,1,1,162.50
T207058,Super Kings Vs Super Giants,Super Giants,6,AyushBadoni,not_out,19,9,0,2,211.11
T203578,KKR Vs RCB,KKR,1,AjinkyaRahane,out,9,10,1,0,90.00
T203578,KKR Vs RCB,KKR,2,VenkateshIyer,out,10,14,1,0,71.42
T203578,KKR Vs RCB,KKR,3,ShreyasIyer,out,13,10,2,0,130.00
T203578,KKR Vs RCB,KKR,4,NitishRana,out,10,5,1,1,200.00
T203578,KKR Vs RCB,KKR,5,SunilNarine,out,12,8,1,1,150.00
T203578,KKR Vs RCB,KKR,6,SamBillings,out,14,15,0,1,93.33
T203578,KKR Vs RCB,KKR,7,SheldonJackson,out,0,1,0,0,0.00
T203578,KKR Vs RCB,KKR,8,AndreRussell,out,25,18,1,3,138.88
T203578,KKR Vs RCB,KKR,9,TimSouthee,out,1,5,0,0,20.00
T203578,KKR Vs RCB,KKR,10,UmeshYadav,out,18,12,2,1,150.00
T203578,KKR Vs RCB,KKR,11,VarunChakravarthy,not_out,10,16,2,0,62.50
T203578,KKR Vs RCB,RCB,1,FafduPlessis,out,5,4,1,0,125.00
T203578,KKR Vs RCB,RCB,2,AnujRawat,out,0,2,0,0,0.00
T203578,KKR Vs RCB,RCB,3,ViratKohli,out,12,7,2,0,171.42
T203578,KKR Vs RCB,RCB,4,DavidWilley,out,18,28,3,0,64.28
T203578,KKR Vs RCB,RCB,5,SherfaneRutherford,out,28,40,1,1,70.00
T203578,KKR Vs RCB,RCB,6,ShahbazAhmed,out,27,20,0,3,135.00
T203578,KKR Vs RCB,RCB,7,DineshKarthik,not_out,14,7,1,1,200.00
T203578,KKR Vs RCB,RCB,8,WaninduHasaranga,out,4,3,1,0,133.33
T203578,KKR Vs RCB,RCB,9,HarshalPatel,not_out,10,6,2,0,166.66
T205314,Royals Vs Sunrisers,Royals,1,JosButtler,out,35,28,3,3,125.00
T205314,Royals Vs Sunrisers,Royals,2,YashasviJaiswal,out,20,16,2,1,125.00
T205314,Royals Vs Sunrisers,Royals,3,SanjuSamson,out,55,27,3,5,203.70
T205314,Royals Vs Sunrisers,Royals,4,DevduttPadikkal,out,41,29,4,2,141.37
T205314,Royals Vs Sunrisers,Royals,5,ShimronHetmyer,out,32,13,2,3,246.15
T205314,Royals Vs Sunrisers,Royals,6,RiyanParag,out,12,9,2,0,133.33
T205314,Royals Vs Sunrisers,Royals,7,NathanCoulter-Nile,not_out,1,2,0,0,50.00
T205314,Royals Vs Sunrisers,Sunrisers,1,KaneWilliamson,out,2,7,0,0,28.57
T205314,Royals Vs Sunrisers,Sunrisers,2,AbhishekSharma,out,9,19,1,0,47.36
T205314,Royals Vs Sunrisers,Sunrisers,3,RahulTripathi,out,0,3,0,0,0.00
T205314,Royals Vs Sunrisers,Sunrisers,4,NicholasPooran,out,0,9,0,0,0.00
T205314,Royals Vs Sunrisers,Sunrisers,5,AidenMarkram,not_out,57,41,5,2,139.02
T205314,Royals Vs Sunrisers,Sunrisers,6,AbdulSamad,out,4,6,0,0,66.66
T205314,Royals Vs Sunrisers,Sunrisers,7,RomarioShepherd,out,24,18,0,2,133.33
T205314,Royals Vs Sunrisers,Sunrisers,8,WashingtonSundar,out,40,14,5,2,285.71
T205314,Royals Vs Sunrisers,Sunrisers,9,BhuvneshwarKumar,not_out,3,4,0,0,75.00
T202349,Super Giants Vs Titans,Super Giants,1,KLRahul,out,0,1,0,0,0.00
T202349,Super Giants Vs Titans,Super Giants,2,QuintondeKock,out,7,9,1,0,77.77
T202349,Super Giants Vs Titans,Super Giants,3,EvinLewis,out,10,9,2,0,111.11
T202349,Super Giants Vs Titans,Super Giants,4,ManishPandey,out,6,5,1,0,120.00
T202349,Super Giants Vs Titans,Super Giants,5,DeepakHooda,out,55,41,6,2,134.14
T202349,Super Giants Vs Titans,Super Giants,6,AyushBadoni,out,54,41,4,3,131.70
T202349,Super Giants Vs Titans,Super Giants,7,KrunalPandya,not_out,21,13,3,0,161.53
T202349,Super Giants Vs Titans,Super Giants,8,DushmanthaChameera,not_out,1,1,0,0,100.00
T202349,Super Giants Vs Titans,Titans,1,ShubmanGill,out,0,3,0,0,0.00
T202349,Super Giants Vs Titans,Titans,2,MatthewWade,out,30,29,4,0,103.44
T202349,Super Giants Vs Titans,Titans,3,VijayShankar,out,4,6,0,0,66.66
T202349,Super Giants Vs Titans,Titans,4,HardikPandya,out,33,28,5,1,117.85
T202349,Super Giants Vs Titans,Titans,5,DavidMiller,out,30,21,1,2,142.85
T202349,Super Giants Vs Titans,Titans,6,RahulTewatia,not_out,40,24,5,2,166.66
T202349,Super Giants Vs Titans,Titans,7,AbhinavManohar,not_out,15,7,3,0,214.28
T208141,RCB Vs Punjab Kings,RCB,1,FafduPlessis,out,88,57,3,7,154.38
T208141,RCB Vs Punjab Kings,RCB,2,AnujRawat,out,21,20,2,1,105.00
T208141,RCB Vs Punjab Kings,RCB,3,ViratKohli,not_out,41,29,1,2,141.37
T208141,RCB Vs Punjab Kings,RCB,4,DineshKarthik,not_out,32,14,3,3,228.57
T208141,RCB Vs Punjab Kings,Punjab Kings,1,MayankAgarwal,out,32,24,2,2,133.33
T208141,RCB Vs Punjab Kings,Punjab Kings,2,ShikharDhawan,out,43,29,5,1,148.27
T208141,RCB Vs Punjab Kings,Punjab Kings,3,BhanukaRajapaksa,out,43,22,2,4,195.45
T208141,RCB Vs Punjab Kings,Punjab Kings,4,LiamLivingstone,out,19,10,0,2,190.00
T208141,RCB Vs Punjab Kings,Punjab Kings,5,RajBawa,out,0,1,0,0,0.00
T208141,RCB Vs Punjab Kings,Punjab Kings,6,MShahrukhKhan,not_out,24,20,1,2,120.00
T208141,RCB Vs Punjab Kings,Punjab Kings,7,OdeanSmith,not_out,25,8,1,3,312.50
T205838,Mumbai Vs Capitals,Mumbai,1,RohitSharma,out,41,32,4,2,128.12
T205838,Mumbai Vs Capitals,Mumbai,2,IshanKishan,not_out,81,48,11,2,168.75
T205838,Mumbai Vs Capitals,Mumbai,3,AnmolpreetSingh,out,8,9,0,0,88.88
T205838,Mumbai Vs Capitals,Mumbai,4,TilakVarma,out,22,15,3,0,146.66
T205838,Mumbai Vs Capitals,Mumbai,5,KieronPollard,out,3,6,0,0,50.00
T205838,Mumbai Vs Capitals,Mumbai,6,TimDavid,out,12,8,0,1,150.00
T205838,Mumbai Vs Capitals,Mumbai,7,DanielSams,not_out,7,2,0,1,350.00
T205838,Mumbai Vs Capitals,Capitals,1,PrithviShaw,out,38,24,4,2,158.33
T205838,Mumbai Vs Capitals,Capitals,2,TimSeifert,out,21,14,4,0,150.00
T205838,Mumbai Vs Capitals,Capitals,3,MandeepSingh,out,0,2,0,0,0.00
T205838,Mumbai Vs Capitals,Capitals,4,RishabhPant,out,1,2,0,0,50.00
T205838,Mumbai Vs Capitals,Capitals,5,LalitYadav,not_out,48,38,4,2,126.31
T205838,Mumbai Vs Capitals,Capitals,6,RovmanPowell,out,0,2,0,0,0.00
T205838,Mumbai Vs Capitals,Capitals,7,ShardulThakur,out,22,11,4,0,200.00
T205838,Mumbai Vs Capitals,Capitals,8,AxarPatel,not_out,38,17,2,3,223.52
T201512,Super Kings Vs KKR,Super Kings,1,RuturajGaikwad,out,0,4,0,0,0.00
T201512,Super Kings Vs KKR,Super Kings,2,DevonConway,out,3,8,0,0,37.50
T201512,Super Kings Vs KKR,Super Kings,3,RobinUthappa,out,28,21,2,2,133.33
T201512,Super Kings Vs KKR,Super Kings,4,AmbatiRayudu,out,15,17,1,1,88.23
T201512,Super Kings Vs KKR,Super Kings,5,RavindraJadeja,not_out,26,28,0,1,92.85
T201512,Super Kings Vs KKR,Super Kings,6,ShivamDube,out,3,6,0,0,50.00
T201512,Super Kings Vs KKR,Super Kings,7,MSDhoni,not_out,50,38,7,1,131.57
T201512,Super Kings Vs KKR,KKR,1,AjinkyaRahane,out,44,34,6,1,129.41
T201512,Super Kings Vs KKR,KKR,2,VenkateshIyer,out,16,16,2,0,100.00
T201512,Super Kings Vs KKR,KKR,3,NitishRana,out,21,17,2,1,123.52
T201512,Super Kings Vs KKR,KKR,4,ShreyasIyer,not_out,20,19,1,0,105.26
T201512,Super Kings Vs KKR,KKR,5,SamBillings,out,25,22,1,1,113.63
T201512,Super Kings Vs KKR,KKR,6,SheldonJackson,not_out,3,3,0,0,100.00
T208201,Titans Vs Super Kings,Titans,1,WriddhimanSaha,out,54,39,5,1,138.46
T208201,Titans Vs Super Kings,Titans,2,ShubmanGill,out,39,20,7,0,195.00
T208201,Titans Vs Super Kings,Titans,3,SaiSudharsan,out,96,47,8,6,204.25
T208201,Titans Vs Super Kings,Titans,4,HardikPandya,not_out,21,12,0,2,175.00
T208201,Titans Vs Super Kings,Titans,5,RashidKhan,out,0,2,0,0,0.00
T208201,Titans Vs Super Kings,Super Kings,1,RuturajGaikwad,out,26,16,3,1,162.50
T208201,Titans Vs Super Kings,Super Kings,2,DevonConway,out,47,25,4,2,188.00
T208201,Titans Vs Super Kings,Super Kings,3,ShivamDube,not_out,32,21,0,2,152.38
T208201,Titans Vs Super Kings,Super Kings,4,AjinkyaRahane,out,27,13,2,2,207.69
T208201,Titans Vs Super Kings,Super Kings,5,AmbatiRayudu,out,19,8,1,2,237.50
T208201,Titans Vs Super Kings,Super Kings,6,MSDhoni,out,0,1,0,0,0.00
T208201,Titans Vs Super Kings,Super Kings,7,RavindraJadeja,not_out,15,6,1,1,250.00
T203496,Titans Vs Mumbai,Titans,1,WriddhimanSaha,out,18,16,3,0,112.50
T203496,Titans Vs Mumbai,Titans,2,ShubmanGill,out,129,60,7,10,215.00
T203496,Titans Vs Mumbai,Titans,3,SaiSudharsan,out,43,31,5,1,138.70
T203496,Titans Vs Mumbai,Titans,4,HardikPandya,not_out,28,13,2,2,215.38
T203496,Titans Vs Mumbai,Titans,5,RashidKhan,not_out,5,2,1,0,250.00
T203496,Titans Vs Mumbai,Mumbai,1,RohitSharma,out,8,7,1,0,114.28
T203496,Titans Vs Mumbai,Mumbai,2,NehalWadhera,out,4,3,1,0,133.33
T203496,Titans Vs Mumbai,Mumbai,3,CameronGreen,out,30,20,2,2,150.00
T203496,Titans Vs Mumbai,Mumbai,4,SuryakumarYadav,out,61,38,7,2,160.52
T203496,Titans Vs Mumbai,Mumbai,5,TilakVarma,out,43,14,5,3,307.14
T203496,Titans Vs Mumbai,Mumbai,6,VishnuVinod,out,5,7,0,0,71.42
T203496,Titans Vs Mumbai,Mumbai,7,TimDavid,out,2,3,0,0,66.66
T203496,Titans Vs Mumbai,Mumbai,8,ChrisJordan,out,2,5,0,0,40.00
T203496,Titans Vs Mumbai,Mumbai,9,PiyushChawla,out,0,2,0,0,0.00
T203496,Titans Vs Mumbai,Mumbai,10,KumarKartikeya,out,6,7,1,0,85.71
T203496,Titans Vs Mumbai,Mumbai,11,JasonBehrendorff,not_out,3,5,0,0,60.00
T203571,Mumbai Vs Super Giants,Mumbai,1,IshanKishan,out,15,12,3,0,125.00
T203571,Mumbai Vs Super Giants,Mumbai,2,RohitSharma,out,11,10,1,1,110.00
T203571,Mumbai Vs Super Giants,Mumbai,3,CameronGreen,out,41,23,6,1,178.26
T203571,Mumbai Vs Super Giants,Mumbai,4,SuryakumarYadav,out,33,20,2,2,165.00
T203571,Mumbai Vs Super Giants,Mumbai,5,TilakVarma,out,26,22,0,2,118.18
T203571,Mumbai Vs Super Giants,Mumbai,6,TimDavid,out,13,13,1,0,100.00
T203571,Mumbai Vs Super Giants,Mumbai,7,NehalWadhera,out,23,12,2,2,191.66
T203571,Mumbai Vs Super Giants,Mumbai,8,ChrisJordan,out,4,7,0,0,57.14
T203571,Mumbai Vs Super Giants,Mumbai,9,HrithikShokeen,not_out,0,1,0,0,0.00
T203571,Mumbai Vs Super Giants,Super Giants,1,KyleMayers,out,18,13,3,0,138.46
T203571,Mumbai Vs Super Giants,Super Giants,2,PrerakMankad,out,3,6,0,0,50.00
T203571,Mumbai Vs Super Giants,Super Giants,3,KrunalPandya,out,8,11,1,0,72.72
T203571,Mumbai Vs Super Giants,Super Giants,4,MarcusStoinis,out,40,27,5,1,148.14
T203571,Mumbai Vs Super Giants,Super Giants,5,AyushBadoni,out,1,7,0,0,14.28
T203571,Mumbai Vs Super Giants,Super Giants,6,NicholasPooran,out,0,1,0,0,0.00
T203571,Mumbai Vs Super Giants,Super Giants,7,DeepakHooda,out,15,13,0,1,115.38
T203571,Mumbai Vs Super Giants,Super Giants,8,KrishnappaGowtham,out,2,3,0,0,66.66
T203571,Mumbai Vs Super Giants,Super Giants,9,RaviBishnoi,out,3,6,0,0,50.00
T203571,Mumbai Vs Super Giants,Super Giants,10,Naveen-ul-Haq,not_out,1,5,0,0,20.00
T203571,Mumbai Vs Super Giants,Super Giants,11,MohsinKhan,out,0,7,0,0,0.00
T206084,Super Kings Vs Titans,Super Kings,1,RuturajGaikwad,out,60,44,7,1,136.36
T206084,Super Kings Vs Titans,Super Kings,2,DevonConway,out,40,34,4,0,117.64
T206084,Super Kings Vs Titans,Super Kings,3,ShivamDube,out,1,3,0,0,33.33
T206084,Super Kings Vs Titans,Super Kings,4,AjinkyaRahane,out,17,10,0,1,170.00
T206084,Super Kings Vs Titans,Super Kings,5,AmbatiRayudu,out,17,9,1,1,188.88
T206084,Super Kings Vs Titans,Super Kings,6,RavindraJadeja,out,22,16,2,0,137.50
T206084,Super Kings Vs Titans,Super Kings,7,MSDhoni,out,1,2,0,0,50.00
T206084,Super Kings Vs Titans,Super Kings,8,MoeenAli,not_out,9,4,0,1,225.00
T206084,Super Kings Vs Titans,Titans,1,WriddhimanSaha,out,12,11,2,0,109.09
T206084,Super Kings Vs Titans,Titans,2,ShubmanGill,out,42,38,4,1,110.52
T206084,Super Kings Vs Titans,Titans,3,HardikPandya,out,8,7,1,0,114.28
T206084,Super Kings Vs Titans,Titans,4,DasunShanaka,out,17,16,1,1,106.25
T206084,Super Kings Vs Titans,Titans,5,DavidMiller,out,4,6,0,0,66.66
T206084,Super Kings Vs Titans,Titans,6,VijayShankar,out,14,10,0,1,140.00
T206084,Super Kings Vs Titans,Titans,7,RahulTewatia,out,3,5,0,0,60.00
T206084,Super Kings Vs Titans,Titans,8,RashidKhan,out,30,16,3,2,187.50
T206084,Super Kings Vs Titans,Titans,9,DarshanNalkande,out,0,1,0,0,0.00
T206084,Super Kings Vs Titans,Titans,10,NoorAhmad,not_out,7,5,1,0,140.00
T206084,Super Kings Vs Titans,Titans,11,MohammedShami,out,5,5,1,0,100.00
T201605,RCB Vs Titans,RCB,1,ViratKohli,not_out,101,61,13,1,165.57
T201605,RCB Vs Titans,RCB,2,FafduPlessis,out,28,19,5,0,147.36
T201605,RCB Vs Titans,RCB,3,GlennMaxwell,out,11,5,1,1,220.00
T201605,RCB Vs Titans,RCB,4,MahipalLomror,out,1,3,0,0,33.33
T201605,RCB Vs Titans,RCB,5,MichaelBracewell,out,26,16,5,0,162.50
T201605,RCB Vs Titans,RCB,6,DineshKarthik,out,0,1,0,0,0.00
T201605,RCB Vs Titans,RCB,7,AnujRawat,not_out,23,15,1,1,153.33
T201605,RCB Vs Titans,Titans,1,WriddhimanSaha,out,12,14,2,0,85.71
T201605,RCB Vs Titans,Titans,2,ShubmanGill,not_out,104,52,5,8,200.00
T201605,RCB Vs Titans,Titans,3,VijayShankar,out,53,35,7,2,151.42
T201605,RCB Vs Titans,Titans,4,DasunShanaka,out,0,3,0,0,0.00
T201605,RCB Vs Titans,Titans,5,DavidMiller,out,6,7,1,0,85.71
T201605,RCB Vs Titans,Titans,6,RahulTewatia,not_out,4,5,0,0,80.00
T206817,Sunrisers Vs Mumbai,Sunrisers,1,VivrantSharma,out,69,47,9,2,146.80
T206817,Sunrisers Vs Mumbai,Sunrisers,2,MayankAgarwal,out,83,46,8,4,180.43
T206817,Sunrisers Vs Mumbai,Sunrisers,3,HeinrichKlaasen,out,18,13,2,0,138.46
T206817,Sunrisers Vs Mumbai,Sunrisers,4,GlennPhillips,out,1,4,0,0,25.00
T206817,Sunrisers Vs Mumbai,Sunrisers,5,AidenMarkram,not_out,13,7,0,1,185.71
T206817,Sunrisers Vs Mumbai,Sunrisers,6,HarryBrook,out,0,1,0,0,0.00
T206817,Sunrisers Vs Mumbai,Sunrisers,7,SanvirSingh,not_out,4,3,1,0,133.33
T206817,Sunrisers Vs Mumbai,Mumbai,1,IshanKishan,out,14,12,1,1,116.66
T206817,Sunrisers Vs Mumbai,Mumbai,2,RohitSharma,out,56,37,8,1,151.35
T206817,Sunrisers Vs Mumbai,Mumbai,3,CameronGreen,not_out,100,47,8,8,212.76
T206817,Sunrisers Vs Mumbai,Mumbai,4,SuryakumarYadav,not_out,25,16,4,0,156.25
T203370,Super Giants Vs KKR,Super Giants,1,KaranSharma,out,3,5,0,0,60.00
T203370,Super Giants Vs KKR,Super Giants,2,QuintondeKock,out,28,27,0,2,103.70
T203370,Super Giants Vs KKR,Super Giants,3,PrerakMankad,out,26,20,5,0,130.00
T203370,Super Giants Vs KKR,Super Giants,4,MarcusStoinis,out,0,2,0,0,0.00
T203370,Super Giants Vs KKR,Super Giants,5,KrunalPandya,out,9,8,0,1,112.50
T203370,Super Giants Vs KKR,Super Giants,6,AyushBadoni,out,25,21,2,1,119.04
T203370,Super Giants Vs KKR,Super Giants,7,NicholasPooran,out,58,30,4,5,193.33
T203370,Super Giants Vs KKR,Super Giants,8,KrishnappaGowtham,not_out,11,4,1,1,275.00
T203370,Super Giants Vs KKR,Super Giants,9,RaviBishnoi,out,2,2,0,0,100.00
T203370,Super Giants Vs KKR,Super Giants,10,Naveen-ul-Haq,not_out,2,3,0,0,66.66
T203370,Super Giants Vs KKR,KKR,1,JasonRoy,out,45,28,7,1,160.71
T203370,Super Giants Vs KKR,KKR,2,VenkateshIyer,out,24,15,3,1,160.00
T203370,Super Giants Vs KKR,KKR,3,NitishRana,out,8,10,1,0,80.00
T203370,Super Giants Vs KKR,KKR,4,RahmanullahGurbaz,out,10,15,0,0,66.66
T203370,Super Giants Vs KKR,KKR,5,RinkuSingh,not_out,67,33,6,4,203.03
T203370,Super Giants Vs KKR,KKR,6,AndreRussell,out,7,9,0,1,77.77
T203370,Super Giants Vs KKR,KKR,7,ShardulThakur,out,3,7,0,0,42.85
T203370,Super Giants Vs KKR,KKR,8,SunilNarine,out,1,2,0,0,50.00
T203370,Super Giants Vs KKR,KKR,9,VaibhavArora,not_out,1,1,0,0,100.00
T206925,Super Kings Vs Capitals,Super Kings,1,RuturajGaikwad,out,79,50,3,7,158.00
T206925,Super Kings Vs Capitals,Super Kings,2,DevonConway,out,87,52,11,3,167.30
T206925,Super Kings Vs Capitals,Super Kings,3,ShivamDube,out,22,9,0,3,244.44
T206925,Super Kings Vs Capitals,Super Kings,4,MSDhoni,not_out,5,4,0,0,125.00
T206925,Super Kings Vs Capitals,Super Kings,5,RavindraJadeja,not_out,20,7,3,1,285.71
T206925,Super Kings Vs Capitals,Capitals,1,PrithviShaw,out,5,7,1,0,71.42
T206925,Super Kings Vs Capitals,Capitals,2,DavidWarner,out,86,58,7,5,148.27
T206925,Super Kings Vs Capitals,Capitals,3,PhilSalt,out,3,6,0,0,50.00
T206925,Super Kings Vs Capitals,Capitals,4,RileeRossouw,out,0,1,0,0,0.00
T206925,Super Kings Vs Capitals,Capitals,5,YashDhull,out,13,15,1,0,86.66
T206925,Super Kings Vs Capitals,Capitals,6,AxarPatel,out,15,8,1,1,187.50
T206925,Super Kings Vs Capitals,Capitals,7,AmanHakimKhan,out,7,9,1,0,77.77
T206925,Super Kings Vs Capitals,Capitals,8,LalitYadav,out,6,12,0,0,50.00
T206925,Super Kings Vs Capitals,Capitals,9,AnrichNortje,not_out,0,1,0,0,0.00
T206925,Super Kings Vs Capitals,Capitals,10,KuldeepYadav,out,0,1,0,0,0.00
T206925,Super Kings Vs Capitals,Capitals,11,ChetanSakariya,not_out,0,2,0,0,0.00
T205037,Punjab Kings Vs Royals,Punjab Kings,1,PrabhsimranSingh,out,2,2,0,0,100.00
T205037,Punjab Kings Vs Royals,Punjab Kings,2,ShikharDhawan,out,17,12,2,1,141.66
T205037,Punjab Kings Vs Royals,Punjab Kings,3,AtharvaTaide,out,19,12,3,1,158.33
T205037,Punjab Kings Vs Royals,Punjab Kings,4,LiamLivingstone,out,9,13,1,0,69.23
T205037,Punjab Kings Vs Royals,Punjab Kings,5,SamCurran,not_out,49,31,4,2,158.06
T205037,Punjab Kings Vs Royals,Punjab Kings,6,JiteshSharma,out,44,28,3,3,157.14
T205037,Punjab Kings Vs Royals,Punjab Kings,7,MShahrukhKhan,not_out,41,23,4,2,178.26
T205037,Punjab Kings Vs Royals,Royals,1,YashasviJaiswal,out,50,36,8,0,138.88
T205037,Punjab Kings Vs Royals,Royals,2,JosButtler,out,0,4,0,0,0.00
T205037,Punjab Kings Vs Royals,Royals,3,DevduttPadikkal,out,51,30,5,3,170.00
T205037,Punjab Kings Vs Royals,Royals,4,SanjuSamson,out,2,3,0,0,66.66
T205037,Punjab Kings Vs Royals,Royals,5,ShimronHetmyer,out,46,28,4,3,164.28
T205037,Punjab Kings Vs Royals,Royals,6,RiyanParag,out,20,12,1,2,166.66
T205037,Punjab Kings Vs Royals,Royals,7,DhruvJurel,not_out,10,4,0,1,250.00
T205037,Punjab Kings Vs Royals,Royals,8,TrentBoult,not_out,1,2,0,0,50.00
T202467,Sunrisers Vs RCB,Sunrisers,1,AbhishekSharma,out,11,14,2,0,78.57
T202467,Sunrisers Vs RCB,Sunrisers,2,RahulTripathi,out,15,12,2,1,125.00
T202467,Sunrisers Vs RCB,Sunrisers,3,AidenMarkram,out,18,20,0,0,90.00
T202467,Sunrisers Vs RCB,Sunrisers,4,HeinrichKlaasen,out,104,51,8,6,203.92
T202467,Sunrisers Vs RCB,Sunrisers,5,HarryBrook,not_out,27,19,2,1,142.10
T202467,Sunrisers Vs RCB,Sunrisers,6,GlennPhillips,out,5,4,1,0,125.00
T202467,Sunrisers Vs RCB,RCB,1,ViratKohli,out,100,63,12,4,158.73
T202467,Sunrisers Vs RCB,RCB,2,FafduPlessis,out,71,47,7,2,151.06
T202467,Sunrisers Vs RCB,RCB,3,GlennMaxwell,not_out,5,3,1,0,166.66
T202467,Sunrisers Vs RCB,RCB,4,MichaelBracewell,not_out,4,4,0,0,100.00
T201082,Capitals Vs Punjab Kings,Capitals,1,DavidWarner,out,46,31,5,2,148.38
T201082,Capitals Vs Punjab Kings,Capitals,2,PrithviShaw,out,54,38,7,1,142.10
T201082,Capitals Vs Punjab Kings,Capitals,3,RileeRossouw,not_out,82,37,6,6,221.62
T201082,Capitals Vs Punjab Kings,Capitals,4,PhilSalt,not_out,26,14,2,2,185.71
T201082,Capitals Vs Punjab Kings,Punjab Kings,1,PrabhsimranSingh,out,22,19,4,0,115.78
T201082,Capitals Vs Punjab Kings,Punjab Kings,2,ShikharDhawan,out,0,1,0,0,0.00
T201082,Capitals Vs Punjab Kings,Punjab Kings,3,AtharvaTaide,out,55,42,5,2,130.95
T201082,Capitals Vs Punjab Kings,Punjab Kings,4,LiamLivingstone,out,94,48,5,9,195.83
T201082,Capitals Vs Punjab Kings,Punjab Kings,5,JiteshSharma,out,0,3,0,0,0.00
T201082,Capitals Vs Punjab Kings,Punjab Kings,6,MShahrukhKhan,out,6,3,0,1,200.00
T201082,Capitals Vs Punjab Kings,Punjab Kings,7,SamCurran,out,11,5,1,1,220.00
T201082,Capitals Vs Punjab Kings,Punjab Kings,8,HarpreetBrar,out,0,1,0,0,0.00
T201082,Capitals Vs Punjab Kings,Punjab Kings,9,RahulChahar,not_out,0,0,0,0,-
T208249,Super Giants Vs Mumbai,Super Giants,1,DeepakHooda,out,5,7,0,0,71.42
T208249,Super Giants Vs Mumbai,Super Giants,2,QuintondeKock,out,16,15,0,2,106.66
T208249,Super Giants Vs Mumbai,Super Giants,3,PrerakMankad,out,0,1,0,0,0.00
T208249,Super Giants Vs Mumbai,Super Giants,4,KrunalPandya,out,49,42,1,1,116.66
T208249,Super Giants Vs Mumbai,Super Giants,5,MarcusStoinis,not_out,89,47,4,8,189.36
T208249,Super Giants Vs Mumbai,Super Giants,6,NicholasPooran,not_out,8,8,1,0,100.00
T208249,Super Giants Vs Mumbai,Mumbai,1,IshanKishan,out,59,39,8,1,151.28
T208249,Super Giants Vs Mumbai,Mumbai,2,RohitSharma,out,37,25,1,3,148.00
T208249,Super Giants Vs Mumbai,Mumbai,3,SuryakumarYadav,out,7,9,0,0,77.77
T208249,Super Giants Vs Mumbai,Mumbai,4,NehalWadhera,out,16,20,2,0,80.00
T208249,Super Giants Vs Mumbai,Mumbai,5,TimDavid,not_out,32,19,1,3,168.42
T208249,Super Giants Vs Mumbai,Mumbai,6,VishnuVinod,out,2,4,0,0,50.00
T208249,Super Giants Vs Mumbai,Mumbai,7,CameronGreen,not_out,4,6,0,0,66.66
T208692,Titans Vs Sunrisers,Titans,1,WriddhimanSaha,out,0,3,0,0,0.00
T208692,Titans Vs Sunrisers,Titans,2,ShubmanGill,out,101,58,13,1,174.13
T208692,Titans Vs Sunrisers,Titans,3,SaiSudharsan,out,47,36,6,1,130.55
T208692,Titans Vs Sunrisers,Titans,4,HardikPandya,out,8,6,1,0,133.33
